Block Id,BlockType,TextType,Confidence,Top,Left,Text
[e4526996-630a-4f33-b77f-eba518bc4fea],WORD,PRINTED,98.262,0.21083,0.16137,[in.]
[f692dd3e-e6db-45a3-a16d-1c3441d00841],WORD,PRINTED,98.563,0.21093,0.22556,[in.]
[522de698-c12e-4390-b0cd-f8e82313e9e7],WORD,PRINTED,87.057,0.21019,0.29041,"[in,]"
[4f0bb394-2249-4b69-a403-3a507d8b2562],WORD,PRINTED,73.866,0.20984,0.35676,"[in,]"
[414854dc-3ddc-415f-a48e-0dc7b420ed2a],WORD,PRINTED,87.115,0.20924,0.42595,[in.]
[ebcb1486-66f2-4e0c-9a60-8542f6e8db57],WORD,PRINTED,96.362,0.20833,0.50025,[in.]
[d61de18d-edfa-4462-aa6e-0fc8f4af2222],WORD,PRINTED,95.306,0.20853,0.56661,[in.]
[3ec80e6a-b8c6-4467-a6b1-9083393bf350],WORD,PRINTED,96.357,0.20892,0.63166,[in.]
[0fad5c50-7337-4896-992f-9043b90b412b],WORD,PRINTED,67.003,0.20925,0.69663,"[in,]"
[18902cf6-f7ff-4fb9-a317-794d22617db5],WORD,PRINTED,94.742,0.21005,0.76143,[in.]
[9ef2a31d-327a-4b37-a16c-2045b8a41517],WORD,PRINTED,97.393,0.21026,0.82583,[in.]
[6a70dda2-fb83-4753-909f-b30dbd89adf5],WORD,PRINTED,96.722,0.21011,0.89073,[in.]
[3ffc97cd-f4b8-4a21-821d-eddbdc978445],WORD,PRINTED,99.477,0.22413,0.10862,[1]
[a996de6e-18e8-410e-b778-8fcdceceb478],WORD,HANDWRITING,95.948,0.22423,0.14854,[23]
[4f6d2bf2-7637-453e-9f3b-1d2002b7e344],WORD,HANDWRITING,97.740,0.22328,0.22875,[.36]
[45a02984-e64f-4402-9c31-441e607150c8],WORD,HANDWRITING,59.832,0.22444,0.29625,[.13]
[256b157b-f25e-4122-b868-c6eb66591a1f],WORD,HANDWRITING,76.193,0.22377,0.35312,"[,19]"
[99e1cb71-329f-4a41-adc2-972e1fdc1415],WORD,HANDWRITING,82.868,0.22473,0.49676,"[,22]"
[20aacdf3-2afc-4a9a-9af7-6ef7c2cdf0ed],WORD,HANDWRITING,94.561,0.22092,0.62458,"[,08]"
[fc0dc289-2855-4862-a292-baef4a8cf4f0],WORD,HANDWRITING,99.686,0.22134,0.69595,[15]
[1417ea42-b2a0-4fb8-94d6-d4e40f1bc637],WORD,HANDWRITING,53.449,0.22297,0.89814,[01]
[14773b28-fc29-4075-8a99-99d231403292],WORD,PRINTED,99.416,0.22292,0.95532,[1]
[1e3e80b8-297b-4c3d-8aba-094ef44bb452],WORD,PRINTED,99.851,0.24698,0.10844,[2]
[b29ff729-9506-43df-9044-cd1a4c5be200],WORD,HANDWRITING,47.204,0.24710,0.23185,"[,12]"
[d2e6d4b3-8008-4edd-86bb-2dfab4fc2aab],WORD,HANDWRITING,95.883,0.24552,0.29826,[65]
[66574912-7501-4f3b-acdc-cb56a6c75e71],WORD,HANDWRITING,83.436,0.24772,0.36064,"[,12]"
[2a9890c7-d6ab-4084-b172-8a8decb35c06],WORD,HANDWRITING,54.949,0.24606,0.49584,"[,07]"
[b4c0af9a-ecff-4019-98cd-c329790617a9],WORD,HANDWRITING,44.699,0.24572,0.55694,[.07]
[88a205f6-35d4-4641-86f8-b7abe6bdb051],WORD,HANDWRITING,75.904,0.24342,0.69558,[64]
[6b770865-ac1c-4630-bd4b-0757f10d0b65],WORD,HANDWRITING,58.641,0.24313,0.82658,"[,60]"
[75089f6b-4f1a-4ae2-bfad-4cd61cf510b0],WORD,PRINTED,99.532,0.24581,0.95446,[2]
