Block Id,BlockType,TextType,Confidence,Top,Left,Text
[a9ba2ac2-2ac6-4722-874b-f9547648294b],WORD,HANDWRITING,98.244,0.29079,0.09731,[0.63]
[18494f0c-aee2-4a97-8e7f-5f670575a7ab],WORD,HANDWRITING,66.625,0.29149,0.16194,[0.64]
[1651a428-e70f-4e2f-a551-1850015d4752],WORD,HANDWRITING,98.733,0.29096,0.23037,[0.06]
[ec545e2d-e8e6-47ec-bf04-25d633c37785],WORD,PRINTED,97.277,0.29666,0.31724,[-]
[177e9626-ce2b-493b-8ca9-12d912f60abf],WORD,HANDWRITING,99.856,0.29248,0.36269,[0.03]
[d113589a-1f6d-43c6-8a5e-9b952c732787],WORD,HANDWRITING,99.446,0.29138,0.43226,[0.05]
[41442dc0-e74f-43f7-a2c9-d0c17bf85c4e],WORD,PRINTED,66.407,0.29843,0.72253,[-]
[35ae9f27-61dc-4ca5-929d-d27bb629d4c3],WORD,HANDWRITING,89.215,0.29437,0.77646,[0.14]
[16281b60-5bd7-4cc1-b7c5-9b6d46bd1378],WORD,HANDWRITING,70.622,0.29368,0.84158,[0-89]
[f6972c09-9e11-470d-803f-a8342f6a3722],WORD,PRINTED,99.911,0.29677,0.92241,[1]
[6ecdabdc-af0c-43b1-8b4b-3a894dcfeeeb],WORD,PRINTED,99.920,0.31525,0.06633,[2]
[2ad3ffbf-6c00-40d9-8f6c-4167fe46cc26],WORD,HANDWRITING,99.496,0.31185,0.09290,[0.28]
[18d3b0b4-f5f2-424d-babd-0870ad7488a8],WORD,HANDWRITING,62.368,0.31538,0.17850,[-]
[1fccd2e6-f390-46ac-921a-b10d182c0c7c],WORD,HANDWRITING,98.495,0.31185,0.22892,[0.92]
[a4b95805-6f57-4dbd-b677-3afee1c80d35],WORD,HANDWRITING,91.019,0.31450,0.31292,[-]
[71ba3c8a-0156-49ca-8b56-d3cae240cba7],WORD,HANDWRITING,99.672,0.31334,0.36199,[0.44]
[c1ef243a-3037-4125-98db-eb4200f82de1],WORD,HANDWRITING,98.746,0.31306,0.43035,[0.09]
[6c343641-3524-478f-b631-a665e5052d84],WORD,HANDWRITING,90.018,0.31512,0.51537,[-]
[69404cf5-5cad-42cd-b949-febea7fa287d],WORD,PRINTED,90.125,0.31378,0.58272,[-]
[645f54ad-cc0b-4903-a4f8-82097a5dd59d],WORD,PRINTED,72.247,0.31345,0.72326,[.]
[6939f0a2-0a0b-4bbe-9264-f5ec5c11ba16],WORD,PRINTED,88.903,0.31588,0.65359,[-]
[e1c4dfb2-245a-4de1-b2d1-56955c1f93a6],WORD,HANDWRITING,98.539,0.31402,0.77364,[0.01]
[1aa9a93b-2902-4dca-a1e9-11d2efbcd585],WORD,PRINTED,94.395,0.31635,0.85360,[-]
[f888e031-671b-49e8-8de5-909603353973],WORD,PRINTED,99.957,0.31575,0.92086,[2]
[aa87e737-23be-4fd9-904b-e7f0ea5cc6fc],WORD,PRINTED,99.944,0.33471,0.06663,[3]
[b886acff-c0eb-4074-a7b0-865b33ad7d16],WORD,HANDWRITING,99.804,0.33062,0.09243,[0.08]
[2900b1d1-86b7-4329-b922-f58592b2295e],WORD,HANDWRITING,70.535,0.33118,0.16199,[0-15]
[7b91954d-a6ce-472a-9620-ba90953f5ebf],WORD,HANDWRITING,99.329,0.32791,0.22964,[0.26]
[8305d6a9-e038-4c94-adbd-e8f98b712c0d],WORD,HANDWRITING,99.920,0.33094,0.36297,[0.03]
[40498fc5-a744-4f82-bf23-692c035370a4],WORD,HANDWRITING,99.380,0.33104,0.42925,[0.17]
[f9b0c48f-1077-410a-939f-6fd9decb9d91],WORD,PRINTED,87.415,0.33302,0.51505,[-]
[c832f00a-012d-4da8-b08c-ee4c867087bc],WORD,PRINTED,96.358,0.33385,0.57963,[-]
